CODMUNRES,ano_nasc,Qtd_1parto,Qtd_Total
431730,2014,169,399
431730,2015,186,442
431730,2016,183,402
431730,2017,164,401
431730,2018,176,397
431730,2019,152,374
431740,2012,287,550
431740,2013,291,586
431740,2014,282,551
431740,2015,299,560
431740,2016,342,627
431740,2017,274,572
431740,2018,263,592
431740,2019,299,595
431750,2012,458,983
431750,2013,530,1054
431750,2014,487,1019
431750,2015,465,973
431750,2016,497,1030
431750,2017,554,1062
431750,2018,464,1036
431750,2019,530,1098
431755,2012,8,21
431755,2013,8,26
431755,2014,4,12
431755,2015,10,16
431755,2016,8,16
431755,2017,11,21
431755,2018,14,29
431755,2019,6,21
431760,2012,221,460
431760,2013,220,461
431760,2014,224,449
431760,2015,253,500
431760,2016,219,471
431760,2017,224,450
431760,2018,212,476
431760,2019,210,443
431770,2012,37,110
431770,2013,50,112
431770,2014,47,103
431770,2015,40,97
431770,2016,41,98
431770,2017,53,109
431770,2018,51,122
431770,2019,32,108
431775,2012,13,20
431775,2013,10,23
431775,2014,6,15
431775,2015,14,34
431775,2016,3,14
431775,2017,6,17
431775,2018,12,20
431775,2019,11,23
431780,2012,16,195
431780,2013,82,190
431780,2014,88,198
431780,2015,95,220
431780,2016,87,196
431780,2017,80,183
431780,2018,71,173
431780,2019,70,170
431790,2012,74,139
431790,2013,68,145
431790,2014,77,161
431790,2015,80,145
431790,2016,69,128
431790,2017,72,151
431790,2018,102,188
431790,2019,78,171
431795,2012,3,16
431795,2013,5,21
431795,2014,11,28
431795,2015,10,21
431795,2016,12,24
431795,2017,19,29
431795,2018,12,18
431795,2019,4,14
431800,2012,347,761
431800,2013,353,774
431800,2014,333,735
431800,2015,381,806
431800,2016,355,807
431800,2017,399,823
431800,2018,321,763
431800,2019,331,812
431805,2012,10,27
431805,2013,7,16
431805,2014,8,23
431805,2015,12,22
431805,2016,11,22
431805,2017,14,28
431805,2018,10,20
431805,2019,12,28
431810,2012,67,174
431810,2013,89,177
431810,2014,104,215
431810,2015,93,196
431810,2016,75,174
431810,2017,88,178
431810,2018,73,151
431810,2019,82,174
431820,2012,93,283
431820,2013,120,264
431820,2014,100,261
431820,2015,117,274
431820,2016,106,294
431820,2017,118,275
431820,2018,85,249
431820,2019,112,269
431830,2012,397,790
431830,2013,368,774
431830,2014,318,765
431830,2015,384,812
431830,2016,381,832
431830,2017,348,802
431830,2018,390,795
431830,2019,358,792
431840,2012,103,295
431840,2013,123,270
431840,2014,124,288
431840,2015,145,302
431840,2016,120,264
431840,2017,124,290
431840,2018,113,257
431840,2019,123,294
431842,2012,6,23
431842,2013,3,34
431842,2014,24,42
431842,2015,12,33
431842,2016,29,41
431842,2017,25,37
431842,2018,29,51
431842,2019,22,39
431843,2012,14,24
431843,2013,10,21
431843,2014,13,31
431843,2015,10,20
431843,2016,9,23
431843,2017,15,29
431843,2018,18,27
431843,2019,13,28
431844,2012,11,22
431844,2013,6,17
431844,2014,17,26
431844,2015,13,26
431844,2016,8,18
431844,2017,15,22
431844,2018,12,24
431844,2019,15,22
431845,2012,9,23
431845,2013,5,28
431845,2014,11,22
431845,2015,8,26
431845,2016,9,22
431845,2017,9,26
431845,2018,12,31
431845,2019,6,21
431846,2012,5,14
431846,2013,8,18
431846,2014,6,22
431846,2015,10,22
431846,2016,9,17
431846,2017,8,21
431846,2018,8,16
431846,2019,9,20
431848,2012,16,40
431848,2013,23,47
431848,2014,20,41
431848,2015,26,43
431848,2016,21,35
431848,2017,21,42
431848,2018,22,40
431848,2019,18,40
431849,2012,9,13
431849,2013,7,15
431849,2014,7,24
431849,2015,10,22
431849,2016,12,19
431849,2017,17,33
431849,2018,11,19
431849,2019,7,17
431850,2012,143,282
431850,2013,129,260
431850,2014,151,290
431850,2015,154,303
431850,2016,149,312
431850,2017,155,293
431850,2018,110,262
431850,2019,128,271
431860,2012,29,79
431860,2013,19,74
431860,2014,40,71
431860,2015,41,85
431860,2016,27,58
431860,2017,43,83
431860,2018,42,88
431860,2019,24,73
431861,2012,7,19
431861,2013,4,14
431861,2014,8,18
431861,2015,11,22
431861,2016,13,31
431861,2017,8,22
431861,2018,19,29
431861,2019,18,29
431862,2012,2,36
431862,2013,8,47
431862,2014,3,42
431862,2015,5,58
431862,2016,14,54
431862,2017,17,54
431862,2018,27,62
431862,2019,28,67
431870,2012,1348,2878
431870,2013,1453,3090
431870,2014,1471,3063
431870,2015,1543,3109
431870,2016,1380,2869
431870,2017,1359,2981
431870,2018,1276,2890
431870,2019,1150,2710
431880,2012,223,466
431880,2013,178,390
431880,2014,62,483
431880,2015,201,430
431880,2016,207,449
431880,2017,197,438
431880,2018,224,477
431880,2019,182,396
431890,2012,149,405
431890,2013,161,424
431890,2014,204,416
431890,2015,228,493
431890,2016,206,483
431890,2017,178,436
431890,2018,203,437
431890,2019,237,521
431900,2012,115,226
431900,2013,132,248
431900,2014,127,238
431900,2015,129,260
431900,2016,101,227
431900,2017,103,215
431900,2018,105,213
431900,2019,100,241
431910,2012,4,58
431910,2013,35,62
431910,2014,23,46
431910,2015,30,62
431910,2016,41,67
431910,2017,33,54
431910,2018,33,65
431910,2019,28,56
431912,2012,13,26
431912,2013,17,31
431912,2014,18,31
431912,2015,9,29
431912,2016,19,36
431912,2017,13,32
431912,2018,9,18
431912,2019,12,29
431915,2012,40,92
431915,2013,43,92
431915,2014,39,89
431915,2015,45,106
431915,2016,33,72
431915,2017,37,90
431915,2018,31,72
431915,2019,36,73
431920,2012,19,72
431920,2013,23,54
431920,2014,17,47
431920,2015,23,56
431920,2016,24,57
431920,2017,24,59
431920,2018,23,46
431920,2019,15,54
431930,2012,30,60
431930,2013,19,42
431930,2014,23,47
431930,2015,23,41
431930,2016,20,49
431930,2017,25,45
431930,2018,26,55
431930,2019,21,46
431935,2012,16,33
431935,2013,15,46
431935,2014,15,38
431935,2015,18,35
431935,2016,22,42
431935,2017,27,42
431935,2018,22,42
431935,2019,15,31
431936,2012,1,28
431936,2013,2,21
431936,2014,8,24
431936,2015,8,22
431936,2016,9,28
431936,2017,9,25
431936,2018,9,19
431936,2019,11,18
431937,2012,11,24
431937,2013,10,21
431937,2014,18,34
431937,2015,14,24
431937,2016,14,20
431937,2017,16,31
431937,2018,14,25
431937,2019,15,36
431940,2012,67,149
431940,2013,71,159
431940,2014,80,153
431940,2015,78,162
431940,2016,81,162
431940,2017,65,153
431940,2018,58,143
431940,2019,76,181
431950,2012,131,317
431950,2013,128,328
431950,2014,152,353
431950,2015,154,354
431950,2016,157,341
431950,2017,133,303
431950,2018,128,328
431950,2019,141,298
431960,2012,125,242
431960,2013,115,254
431960,2014,117,243
431960,2015,117,261
431960,2016,102,218
431960,2017,134,259
431960,2018,133,255
431960,2019,106,247
431970,2012,22,31
431970,2013,11,27
431970,2014,20,38
431970,2015,16,42
431970,2016,23,40
431970,2017,16,31
431970,2018,15,37
431970,2019,11,31
431971,2012,3,5
431971,2013,5,15
431971,2014,10,20
431971,2015,7,22
431971,2016,10,18
431971,2017,5,9
431971,2018,9,13
431971,2019,5,14
431973,2012,3,49
431973,2013,16,42
431973,2014,14,30
431973,2015,18,32
431973,2016,16,36
431973,2017,18,37
431973,2018,18,45
431973,2019,20,37
431975,2012,10,20
431975,2013,7,21
431975,2014,10,21
431975,2015,7,25
431975,2016,15,20
431975,2017,11,21
431975,2018,13,27
431975,2019,6,23
431980,2012,40,87
431980,2013,44,101
431980,2014,44,91
431980,2015,44,101
431980,2016,51,99
431980,2017,41,92
431980,2018,31,73
431980,2019,37,79
431990,2012,461,1084
431990,2013,522,1114
431990,2014,592,1199
431990,2015,553,1213
431990,2016,552,1148
431990,2017,584,1198
431990,2018,571,1198
431990,2019,510,1174
432000,2012,882,1902
432000,2013,854,1912
432000,2014,959,2012
432000,2015,947,2057
432000,2016,890,1910
432000,2017,875,1855
432000,2018,797,1749
432000,2019,676,1551
432010,2012,93,257
432010,2013,94,256
432010,2014,139,277
432010,2015,157,312
432010,2016,117,272
432010,2017,115,320
432010,2018,127,309
432010,2019,142,324
432020,2012,5,96
432020,2013,63,136
432020,2014,81,166
432020,2015,75,156
432020,2016,65,150
432020,2017,86,174
432020,2018,67,172
432020,2019,79,184
432023,2012,3,28
432023,2013,4,30
432023,2014,14,31
432023,2015,14,31
432023,2016,15,27
432023,2017,19,32
432023,2018,10,37
432023,2019,9,38
432026,2012,28,65
432026,2013,32,62
432026,2014,34,58
432026,2015,35,79
432026,2016,37,84
432026,2017,35,64
432026,2018,40,90
432026,2019,33,71
432030,2012,11,56
432030,2013,5,47
432030,2014,8,56
432030,2015,22,51
432030,2016,25,57
432030,2017,21,51
432030,2018,36,63
432030,2019,17,44
432032,2012,14,23
432032,2013,10,23
432032,2014,21,37
432032,2015,13,28
432032,2016,13,27
432032,2017,14,33
432032,2018,12,24
432032,2019,10,30
432035,2012,19,51
432035,2013,25,52
432035,2014,28,54
432035,2015,22,52
432035,2016,28,51
432035,2017,23,52
432035,2018,38,65
432035,2019,18,40
432040,2012,63,170
432040,2013,63,168
432040,2014,90,186
432040,2015,105,208
432040,2016,94,213
432040,2017,96,202
432040,2018,82,176
432040,2019,79,202
432045,2012,6,12
432045,2013,13,26
432045,2014,4,13
432045,2015,10,16
432045,2016,12,19
432045,2017,11,24
432045,2018,6,13
432045,2019,6,14
432050,2012,26,52
432050,2013,29,60
432050,2014,27,47
432050,2015,18,50
432050,2016,30,54
432050,2017,29,60
432050,2018,28,60
432050,2019,33,61
432055,2012,24,58
432055,2013,21,61
432055,2014,25,56
432055,2015,36,56
432055,2016,22,51
432055,2017,32,76
432055,2018,27,62
432055,2019,20,47
432057,2012,6,16
432057,2013,5,12
432057,2014,6,19
432057,2015,14,21
432057,2016,7,18
432057,2017,6,17
432057,2018,9,17
432057,2019,5,19
432060,2012,16,30
432060,2013,18,29
432060,2014,13,27
432060,2015,18,35
432060,2016,21,38
432060,2017,14,26
432060,2018,16,30
432060,2019,16,32
432065,2012,14,23
432065,2013,15,29
432065,2014,8,20
432065,2015,7,21
432065,2016,11,27
432065,2017,8,22
432065,2018,10,25
432065,2019,5,9
432067,2012,13,87
432067,2013,23,62
432067,2014,40,95
432067,2015,40,81
432067,2016,38,88
432067,2017,31,72
432067,2018,38,73
432067,2019,40,77
432070,2012,76,170
432070,2013,69,157
432070,2014,82,191
432070,2015,102,206
432070,2016,96,171
432070,2017,92,189
432070,2018,92,195
432070,2019,95,214
432080,2012,89,342
432080,2013,157,395
432080,2014,182,387
432080,2015,174,368
432080,2016,182,391
432080,2017,165,375
432080,2018,188,367
432080,2019,168,350
432085,2012,11,46
432085,2013,19,40
432085,2014,16,45
432085,2015,25,56
432085,2016,27,56
432085,2017,43,77
432085,2018,29,61
432085,2019,25,51
432090,2012,138,237
432090,2013,145,267
432090,2014,152,287
432090,2015,173,359
432090,2016,157,321
432090,2017,177,320
432090,2018,208,385
432090,2019,162,346
432100,2012,22,123
432100,2013,56,123
432100,2014,61,124
432100,2015,47,125
432100,2016,56,139
432100,2017,75,130
432100,2018,52,118
432100,2019,47,113
432110,2012,74,186
432110,2013,69,185
432110,2014,80,183
432110,2015,68,182
432110,2016,91,182
432110,2017,89,201
432110,2018,64,153
432110,2019,58,144
432120,2012,279,687
432120,2013,322,761
432120,2014,310,723
432120,2015,362,752
432120,2016,279,686
432120,2017,295,666
432120,2018,303,693
432120,2019,272,637
432130,2012,119,278
432130,2013,143,321
432130,2014,166,357
432130,2015,161,332
432130,2016,147,322
432130,2017,140,277
432130,2018,118,278
432130,2019,102,233
432132,2012,7,34
432132,2013,16,34
432132,2014,19,30
432132,2015,12,23
432132,2016,19,34
432132,2017,21,38
432132,2018,9,25
432132,2019,20,41
432135,2012,14,40
432135,2013,27,54
432135,2014,22,36
432135,2015,20,49
432135,2016,18,37
432135,2017,24,49
432135,2018,26,46
432135,2019,20,49
432140,2012,63,219
432140,2013,103,224
432140,2014,89,200
432140,2015,119,251
432140,2016,83,192
432140,2017,78,215
432140,2018,94,220
432140,2019,92,209
432143,2012,45,113
432143,2013,49,115
432143,2014,55,96
432143,2015,60,125
432143,2016,48,114
432143,2017,58,120
432143,2018,58,135
432143,2019,54,131
432145,2012,238,425
432145,2013,184,376
432145,2014,198,396
432145,2015,210,420
432145,2016,196,370
432145,2017,197,393
432145,2018,202,440
432145,2019,215,415
432146,2012,15,33
432146,2013,20,39
432146,2014,15,35
432146,2015,12,27
432146,2016,22,39
432146,2017,14,31
432146,2018,25,47
432146,2019,10,31
432147,2012,21,60
432147,2013,25,51
432147,2014,21,51
432147,2015,24,58
432147,2016,29,48
432147,2017,14,34
432147,2018,19,44
432147,2019,31,65
432149,2012,12,19
432149,2013,9,17
432149,2014,12,23
432149,2015,8,18
432149,2016,9,18
432149,2017,15,27
432149,2018,6,18
432149,2019,7,20
432150,2012,268,536
432150,2013,225,464
432150,2014,246,514
432150,2015,262,572
432150,2016,284,590
432150,2017,239,557
432150,2018,233,609
432150,2019,240,568
432160,2012,259,661
432160,2013,318,758
432160,2014,362,819
432160,2015,331,831
432160,2016,331,813
432160,2017,359,856
432160,2018,309,806
432160,2019,330,761
432162,2012,11,19
432162,2013,4,9
432162,2014,4,15
432162,2015,7,16
432162,2016,7,19
432162,2017,4,17
432162,2018,8,29
432162,2019,6,11
432163,2012,8,17
432163,2013,4,8
432163,2014,6,12
432163,2015,5,10
432163,2016,9,14
432163,2017,4,10
432163,2018,4,9
432163,2019,11,14
432166,2012,49,103
432166,2013,64,106
432166,2014,64,123
432166,2015,54,134
432166,2016,61,127
432166,2017,57,130
432166,2018,53,136
432166,2019,59,135
432170,2012,150,322
432170,2013,135,318
432170,2014,150,326
432170,2015,142,328
432170,2016,142,313
432170,2017,127,292
432170,2018,128,302
432170,2019,141,312
432180,2012,69,260
432180,2013,153,311
432180,2014,138,290
432180,2015,138,268
432180,2016,160,296
432180,2017,151,319
432180,2018,150,297
432180,2019,153,299
432183,2012,16,30
432183,2013,11,34
432183,2014,12,23
432183,2015,19,35
432183,2016,16,31
432183,2017,9,26
432183,2018,16,30
432183,2019,10,27
432185,2012,26,57
432185,2013,28,72
432185,2014,26,57
432185,2015,23,59
432185,2016,23,52
432185,2017,18,71
432185,2018,17,48
432185,2019,20,56
432190,2012,150,313
432190,2013,166,319
432190,2014,147,313
432190,2015,172,312
432190,2016,162,305
432190,2017,149,306
432190,2018,146,318
432190,2019,134,298
432195,2012,32,72
432195,2013,30,68
432195,2014,38,92
432195,2015,41,84
432195,2016,35,93
432195,2017,36,84
432195,2018,29,72
432195,2019,36,88
432200,2012,128,384
432200,2013,150,367
432200,2014,129,333
432200,2015,178,361
432200,2016,154,350
432200,2017,146,340
432200,2018,138,357
432200,2019,158,341
432210,2012,16,39
432210,2013,21,48
432210,2014,22,52
432210,2015,27,51
432210,2016,25,43
432210,2017,24,53
432210,2018,26,58
432210,2019,21,44
432215,2012,14,43
432215,2013,7,47
432215,2014,3,40
432215,2015,15,51
432215,2016,14,40
432215,2017,31,51
432215,2018,22,35
432215,2019,23,41
432218,2012,7,17
432218,2013,3,13
432218,2014,10,18
432218,2015,1,7
432218,2016,4,9
432218,2017,5,15
432218,2018,5,13
432218,2019,5,10
432220,2012,128,284
432220,2013,103,271
432220,2014,82,297
432220,2015,114,299
432220,2016,104,266
432220,2017,98,243
432220,2018,124,281
432220,2019,107,244
432225,2012,22,53
432225,2013,30,44
432225,2014,35,66
432225,2015,22,51
432225,2016,32,65
432225,2017,32,56
432225,2018,28,58
432225,2019,30,76
432230,2012,37,67
432230,2013,40,73
432230,2014,43,79
432230,2015,33,66
432230,2016,49,84
432230,2017,37,74
432230,2018,35,75
432230,2019,34,71
432232,2012,11,33
432232,2013,14,29
432232,2014,14,44
432232,2015,22,48
432232,2016,12,36
432232,2017,20,38
432232,2018,12,27
432232,2019,14,30
432234,2012,9,22
432234,2013,11,17
432234,2014,9,18
432234,2015,10,20
432234,2016,6,14
432234,2017,4,13
432234,2018,8,12
432234,2019,5,14
432235,2012,1,7
432235,2013,0,10
432235,2014,0,4
432235,2015,0,4
432235,2016,6,10
432235,2017,2,4
432235,2018,3,6
432235,2019,2,8
432237,2012,8,23
432237,2013,17,26
432237,2014,21,28
432237,2015,12,25
432237,2016,9,21
432237,2017,13,29
432237,2018,13,27
432237,2019,7,28
432240,2012,797,1874
432240,2013,800,1909
432240,2014,828,1851
432240,2015,865,1954
432240,2016,781,1780
432240,2017,751,1794
432240,2018,697,1717
432240,2019,747,1723
432250,2012,27,976
432250,2013,24,902
432250,2014,25,973
432250,2015,203,1075
432250,2016,431,953
432250,2017,451,990
432250,2018,362,938
432250,2019,400,943
432252,2012,5,22
432252,2013,11,22
432252,2014,19,35
432252,2015,21,35
432252,2016,11,37
432252,2017,17,37
432252,2018,9,27
432252,2019,14,25
432253,2012,40,81
432253,2013,54,102
432253,2014,60,107
432253,2015,57,106
432253,2016,47,80
432253,2017,43,77
432253,2018,48,96
432253,2019,45,89
432254,2012,27,53
432254,2013,24,58
432254,2014,30,62
432254,2015,34,68
432254,2016,28,62
432254,2017,29,57
432254,2018,37,76
432254,2019,34,65
432255,2012,10,26
432255,2013,7,18
432255,2014,10,21
432255,2015,7,18
432255,2016,13,22
432255,2017,11,20
432255,2018,10,16
432255,2019,9,19
432260,2012,138,774
432260,2013,320,707
432260,2014,427,816
432260,2015,392,815
432260,2016,337,792
432260,2017,408,772
432260,2018,424,814
432260,2019,425,808
432270,2012,80,281
432270,2013,138,281
432270,2014,151,278
432270,2015,150,284
432270,2016,150,289
432270,2017,145,263
432270,2018,149,294
432270,2019,143,271
432280,2012,33,283
432280,2013,135,258
432280,2014,127,275
432280,2015,134,258
432280,2016,124,245
432280,2017,130,245
432280,2018,129,269
432280,2019,124,269
432285,2012,4,10
432285,2013,5,12
432285,2014,5,11
432285,2015,3,11
432285,2016,7,15
432285,2017,15,23
432285,2018,7,16
432285,2019,6,11
432290,2012,27,48
432290,2013,11,32
432290,2014,25,48
432290,2015,18,36
432290,2016,27,41
432290,2017,19,42
432290,2018,19,39
432290,2019,18,45
432300,2012,461,3409
432300,2013,1321,3525
432300,2014,1337,3435
432300,2015,1549,3489
432300,2016,1391,3363
432300,2017,1263,3137
432300,2018,1244,3038
432300,2019,1112,2739
432310,2012,14,76
432310,2013,20,50
432310,2014,28,57
432310,2015,27,64
432310,2016,31,66
432310,2017,24,65
432310,2018,24,67
432310,2019,25,66
432320,2012,9,19
432320,2013,13,35
432320,2014,14,31
432320,2015,14,26
432320,2016,15,20
432320,2017,13,25
432320,2018,15,30
432320,2019,11,25
432330,2012,3,27
432330,2013,15,30
432330,2014,24,33
432330,2015,17,36
432330,2016,19,36
432330,2017,21,48
432330,2018,25,41
432330,2019,20,32
432335,2012,8,19
432335,2013,2,12
432335,2014,9,20
432335,2015,13,22
432335,2016,5,18
432335,2017,12,18
432335,2018,9,17
432335,2019,13,25
432340,2012,16,34
432340,2013,15,35
432340,2014,18,34
432340,2015,22,41
432340,2016,17,34
432340,2017,20,38
432340,2018,20,39
432340,2019,28,45
432345,2012,19,43
432345,2013,18,31
432345,2014,11,22
432345,2015,18,27
432345,2016,7,20
432345,2017,10,28
432345,2018,5,21
432345,2019,12,31
432350,2012,1,15
432350,2013,12,23
432350,2014,9,29
432350,2015,13,26
432350,2016,8,23
432350,2017,15,28
432350,2018,20,41
432350,2019,18,38
432360,2012,3,9
432360,2013,0,4
432360,2014,2,14
432360,2015,1,10
432360,2016,5,10
432360,2017,2,5
432360,2018,6,11
432360,2019,9,18
432370,2012,5,29
432370,2013,10,24
432370,2014,11,25
432370,2015,15,31
432370,2016,9,19
432370,2017,9,28
432370,2018,16,32
432370,2019,18,28
432375,2012,12,34
432375,2013,17,36
432375,2014,7,20
432375,2015,19,39
432375,2016,14,23
432375,2017,15,34
432375,2018,13,30
432375,2019,12,33
432377,2012,20,34
432377,2013,23,45
432377,2014,17,29
432377,2015,14,33
432377,2016,23,43
432377,2017,13,30
432377,2018,17,36
432377,2019,14,28
432380,2012,89,196
432380,2013,105,226
432380,2014,100,223
432380,2015,82,215
432380,2016,87,238
432380,2017,124,287
432380,2018,100,258
432380,2019,95,246
500020,2012,101,263
500020,2013,119,278
500020,2014,91,247
500020,2015,105,253
500020,2016,97,256
500020,2017,111,316
500020,2018,94,275
500020,2019,117,289
500025,2012,13,42
500025,2013,17,44
500025,2014,21,49
500025,2015,16,38
500025,2016,15,44
500025,2017,15,50
500025,2018,29,63
500025,2019,16,45
500060,2012,293,747
500060,2013,260,704
500060,2014,301,767
500060,2015,245,646
500060,2016,268,664
500060,2017,269,646
500060,2018,241,644
500060,2019,218,609
500070,2012,148,397
500070,2013,145,375
500070,2014,178,439
500070,2015,151,370
500070,2016,124,371
500070,2017,134,366
500070,2018,120,359
500070,2019,152,423
500080,2012,39,95
500080,2013,41,99
500080,2014,5,108
500080,2015,58,118
500080,2016,34,80
500080,2017,34,82
500080,2018,36,78
500080,2019,34,81
500085,2012,45,168
500085,2013,40,155
500085,2014,63,157
500085,2015,40,170
500085,2016,42,189
500085,2017,33,172
500085,2018,50,152
500085,2019,55,163
500090,2012,57,156
500090,2013,69,175
500090,2014,51,165
500090,2015,60,146
500090,2016,65,160
500090,2017,47,132
500090,2018,46,160
500090,2019,71,163
500100,2012,18,342
500100,2013,45,337
500100,2014,75,347
500100,2015,86,368
500100,2016,122,303
500100,2017,162,379
500100,2018,129,367
500100,2019,132,331
500110,2012,275,761
500110,2013,265,767
500110,2014,298,757
500110,2015,297,781
500110,2016,274,721
500110,2017,319,868
500110,2018,285,773
500110,2019,252,754
500124,2012,56,167
500124,2013,70,172
500124,2014,75,159
500124,2015,59,148
500124,2016,49,173
500124,2017,70,166
500124,2018,57,149
500124,2019,43,155
500150,2012,44,90
500150,2013,36,81
500150,2014,31,90
500150,2015,26,74
500150,2016,24,71
500150,2017,31,90
500150,2018,42,112
500150,2019,32,96
500190,2012,145,336
500190,2013,120,312
500190,2014,149,350
500190,2015,158,348
500190,2016,174,400
500190,2017,166,372
500190,2018,195,452
500190,2019,167,438
500200,2012,52,151
500200,2013,65,162
500200,2014,72,171
500200,2015,63,167
500200,2016,53,155
500200,2017,57,177
500200,2018,43,133
500200,2019,59,138
500210,2012,148,391
500210,2013,182,437
500210,2014,201,459
500210,2015,173,433
500210,2016,171,418
500210,2017,160,438
500210,2018,157,394
500210,2019,135,401
500215,2012,45,98
500215,2013,57,132
500215,2014,42,103
500215,2015,50,108
500215,2016,42,106
500215,2017,54,136
500215,2018,53,129
500215,2019,50,141
500220,2012,140,329
500220,2013,119,320
500220,2014,136,380
500220,2015,145,372
500220,2016,139,347
500220,2017,139,382
500220,2018,191,449
500220,2019,136,358
500230,2012,15,164
500230,2013,14,128
500230,2014,44,159
500230,2015,58,186
500230,2016,30,171
500230,2017,31,138
500230,2018,38,198
500230,2019,25,165
500240,2012,159,453
500240,2013,224,504
500240,2014,248,539
500240,2015,229,545
500240,2016,215,542
500240,2017,228,543
500240,2018,222,553
500240,2019,218,556
500260,2012,81,194
500260,2013,96,194
500260,2014,101,213
500260,2015,84,213
500260,2016,78,203
500260,2017,63,183
500260,2018,83,212
500260,2019,63,177
500270,2012,5997,13539
500270,2013,5989,13693
500270,2014,6166,14203
500270,2015,5979,14470
500270,2016,5573,13728
500270,2017,5997,14264
500270,2018,5823,14177
500270,2019,5813,14039
500280,2012,33,91
500280,2013,30,77
500280,2014,28,88
500280,2015,33,82
500280,2016,20,71
500280,2017,30,69
500280,2018,28,81
500280,2019,25,74
500290,2012,112,281
500290,2013,116,278
500290,2014,129,290
500290,2015,130,292
500290,2016,113,291
500290,2017,91,250
500290,2018,111,252
500290,2019,99,239
500295,2012,149,362
500295,2013,183,376
500295,2014,181,427
500295,2015,193,431
500295,2016,189,432
500295,2017,187,438
500295,2018,187,485
500295,2019,205,476
500310,2012,22,48
500310,2013,11,37
500310,2014,16,39
500310,2015,10,36
500310,2016,14,38
500310,2017,13,43
500310,2018,13,46
500310,2019,14,42
500315,2012,125,328
500315,2013,132,369
500315,2014,102,313
500315,2015,97,258
500315,2016,92,347
500315,2017,119,328
500315,2018,126,349
500315,2019,104,320
500320,2012,715,1833
500320,2013,810,1982
500320,2014,785,2032
500320,2015,754,1979
500320,2016,691,1855
500320,2017,746,1888
500320,2018,676,1820
500320,2019,672,1777
500325,2012,173,391
500325,2013,176,369
500325,2014,168,391
500325,2015,190,455
500325,2016,169,442
500325,2017,186,460
500325,2018,186,485
500325,2019,185,479
500330,2012,231,518
500330,2013,244,540
500330,2014,248,562
500330,2015,237,542
500330,2016,194,494
500330,2017,216,569
500330,2018,229,554
500330,2019,198,510
500345,2012,74,183
500345,2013,80,182
500345,2014,92,198
500345,2015,94,200
500345,2016,70,146
500345,2017,73,190
500345,2018,69,153
500345,2019,56,166
500348,2012,53,145
500348,2013,44,127
500348,2014,53,132
500348,2015,70,156
500348,2016,50,151
500348,2017,51,164
500348,2018,47,132
500348,2019,54,138
500350,2012,39,84
500350,2013,42,83
500350,2014,30,76
500350,2015,33,79
500350,2016,32,76
500350,2017,22,57
500350,2018,25,64
500350,2019,24,67
500370,2012,1521,3694
500370,2013,1557,3694
500370,2014,1612,3784
500370,2015,1652,3955
500370,2016,1657,3891
500370,2017,1707,4179
500370,2018,1644,4087
500370,2019,1654,4075
500375,2012,88,223
500375,2013,94,226
500375,2014,87,202
500375,2015,72,178
500375,2016,80,199
500375,2017,62,167
500375,2018,58,177
500375,2019,83,176
500380,2012,111,236
500380,2013,121,265
500380,2014,120,241
500380,2015,127,281
500380,2016,128,290
500380,2017,134,301
500380,2018,113,317
500380,2019,99,298
500390,2012,17,37
500390,2013,6,36
500390,2014,12,51
500390,2015,15,56
500390,2016,13,31
500390,2017,13,34
500390,2018,14,35
500390,2019,11,32
500400,2012,13,106
500400,2013,25,125
500400,2014,48,109
500400,2015,72,151
500400,2016,63,133
500400,2017,57,129
500400,2018,43,121
500400,2019,55,136
500410,2012,53,169
500410,2013,50,141
500410,2014,68,168
500410,2015,65,134
500410,2016,48,126
500410,2017,44,127
500410,2018,42,137
500410,2019,52,132
500430,2012,100,232
500430,2013,95,236
500430,2014,121,252
500430,2015,112,236
500430,2016,97,255
500430,2017,97,241
500430,2018,111,255
500430,2019,94,244
500440,2012,44,113
500440,2013,42,96
500440,2014,46,111
500440,2015,66,140
500440,2016,42,117
500440,2017,49,110
500440,2018,36,104
500440,2019,48,124
500450,2012,118,256
500450,2013,110,246
500450,2014,104,255
500450,2015,118,227
500450,2016,99,247
500450,2017,84,239
500450,2018,88,212
500450,2019,100,250
500460,2012,93,228
500460,2013,79,229
500460,2014,100,271
500460,2015,109,279
500460,2016,87,254
500460,2017,115,275
500460,2018,102,274
500460,2019,122,273
500470,2012,161,340
500470,2013,120,316
500470,2014,152,376
500470,2015,187,417
500470,2016,151,374
500470,2017,164,394
500470,2018,197,464
500470,2019,178,445
500480,2012,58,184
500480,2013,57,197
500480,2014,57,185
500480,2015,77,205
500480,2016,63,165
500480,2017,67,182
500480,2018,63,188
500480,2019,70,168
500490,2012,13,52
500490,2013,15,45
500490,2014,13,41
500490,2015,23,63
500490,2016,22,56
500490,2017,16,48
500490,2018,15,58
500490,2019,14,44
500500,2012,162,400
500500,2013,172,404
500500,2014,207,455
500500,2015,175,420
500500,2016,179,401
500500,2017,175,425
500500,2018,162,421
500500,2019,145,390
500510,2012,17,50
500510,2013,29,73
500510,2014,16,46
500510,2015,19,49
500510,2016,16,45
500510,2017,14,36
500510,2018,22,67
500510,2019,17,53
500515,2012,38,89
500515,2013,43,108
500515,2014,51,116
500515,2015,26,94
500515,2016,45,115
500515,2017,38,108
500515,2018,40,102
500515,2019,34,106
500520,2012,127,372
500520,2013,139,372
500520,2014,162,402
500520,2015,132,366
