CODMUNRES,Ano,Qtd_Obitos_Investigados,Qtd_Total,Ratio
312490,2015,0.0,1,0.0
312490,2016,3.0,3,1.0
312490,2017,5.0,5,1.0
312490,2018,3.0,5,0.6
312490,2019,2.0,3,0.6666666666666666
312500,2012,2.0,2,1.0
312500,2013,2.0,3,0.6666666666666666
312500,2014,0.0,3,0.0
312500,2015,2.0,2,1.0
312500,2016,1.0,4,0.25
312500,2017,1.0,1,1.0
312500,2018,4.0,4,1.0
312510,2012,7.0,11,0.6363636363636364
312510,2013,5.0,7,0.7142857142857143
312510,2014,12.0,17,0.7058823529411765
312510,2015,12.0,13,0.9230769230769231
312510,2016,9.0,9,1.0
312510,2017,3.0,7,0.42857142857142855
312510,2018,5.0,15,0.3333333333333333
312510,2019,1.0,6,0.16666666666666666
312520,2015,1.0,2,0.5
312520,2016,1.0,1,1.0
312530,2012,1.0,3,0.3333333333333333
312530,2015,1.0,1,1.0
312530,2017,1.0,1,1.0
312530,2019,0.0,1,0.0
312540,2013,0.0,1,0.0
312540,2014,0.0,1,0.0
312540,2015,0.0,1,0.0
312540,2016,0.0,2,0.0
312540,2017,0.0,1,0.0
312540,2018,0.0,3,0.0
312540,2019,0.0,2,0.0
312550,2012,0.0,2,0.0
312550,2013,0.0,1,0.0
312550,2014,0.0,2,0.0
312550,2016,0.0,1,0.0
312550,2018,0.0,2,0.0
312550,2019,0.0,1,0.0
312560,2012,3.0,3,1.0
312560,2013,4.0,4,1.0
312560,2014,2.0,2,1.0
312560,2015,2.0,2,1.0
312560,2016,2.0,4,0.5
312560,2017,7.0,9,0.7777777777777778
312560,2018,1.0,2,0.5
312560,2019,1.0,2,0.5
312570,2012,0.0,2,0.0
312570,2013,0.0,5,0.0
312570,2014,0.0,6,0.0
312570,2015,0.0,7,0.0
312570,2016,1.0,8,0.125
312570,2017,0.0,4,0.0
312570,2018,0.0,3,0.0
312570,2019,0.0,1,0.0
312580,2012,0.0,1,0.0
312580,2015,1.0,1,1.0
312580,2017,0.0,1,0.0
312580,2019,0.0,1,0.0
312590,2012,0.0,4,0.0
312590,2013,2.0,2,1.0
312590,2014,0.0,2,0.0
312590,2015,0.0,1,0.0
312590,2016,0.0,4,0.0
312590,2017,1.0,2,0.5
312590,2018,1.0,4,0.25
312590,2019,0.0,2,0.0
312595,2012,4.0,4,1.0
312595,2013,0.0,2,0.0
312595,2014,0.0,1,0.0
312595,2015,3.0,3,1.0
312595,2016,5.0,5,1.0
312595,2017,5.0,5,1.0
312595,2018,2.0,3,0.6666666666666666
312595,2019,3.0,4,0.75
312600,2012,0.0,1,0.0
312600,2013,0.0,2,0.0
312600,2014,0.0,3,0.0
312600,2016,0.0,2,0.0
312600,2017,0.0,1,0.0
312600,2018,0.0,1,0.0
312600,2019,1.0,2,0.5
312610,2012,26.0,39,0.6666666666666666
312610,2013,15.0,22,0.6818181818181818
312610,2014,14.0,23,0.6086956521739131
312610,2015,15.0,21,0.7142857142857143
312610,2016,22.0,25,0.88
312610,2017,16.0,18,0.8888888888888888
312610,2018,17.0,22,0.7727272727272727
312610,2019,12.0,22,0.5454545454545454
312620,2012,1.0,1,1.0
312620,2013,0.0,1,0.0
312620,2014,1.0,1,1.0
312620,2015,2.0,3,0.6666666666666666
312620,2016,1.0,2,0.5
312620,2017,2.0,2,1.0
312620,2018,0.0,1,0.0
312620,2019,0.0,2,0.0
312630,2012,0.0,2,0.0
312630,2014,0.0,2,0.0
312630,2015,0.0,1,0.0
312630,2016,0.0,1,0.0
312630,2018,0.0,1,0.0
312640,2012,0.0,2,0.0
312640,2013,0.0,1,0.0
312640,2014,0.0,1,0.0
312640,2015,0.0,1,0.0
312640,2016,0.0,3,0.0
312640,2017,0.0,1,0.0
312650,2012,1.0,3,0.3333333333333333
312650,2013,0.0,2,0.0
312650,2014,0.0,2,0.0
312650,2015,0.0,2,0.0
312650,2016,0.0,5,0.0
312650,2017,0.0,1,0.0
312650,2018,0.0,3,0.0
312660,2012,2.0,3,0.6666666666666666
312660,2013,1.0,2,0.5
312660,2014,1.0,3,0.3333333333333333
312660,2015,2.0,2,1.0
312660,2016,1.0,1,1.0
312660,2017,0.0,1,0.0
312660,2018,1.0,2,0.5
312660,2019,0.0,1,0.0
312670,2012,8.0,8,1.0
312670,2013,6.0,6,1.0
312670,2014,8.0,8,1.0
312670,2015,11.0,11,1.0
312670,2016,4.0,6,0.6666666666666666
312670,2017,4.0,6,0.6666666666666666
312670,2018,5.0,10,0.5
312670,2019,4.0,8,0.5
312675,2012,0.0,1,0.0
312675,2013,0.0,6,0.0
312675,2014,0.0,1,0.0
312675,2015,1.0,1,1.0
312675,2016,0.0,1,0.0
312675,2017,0.0,1,0.0
312675,2019,0.0,2,0.0
312680,2012,0.0,1,0.0
312680,2013,0.0,2,0.0
312680,2014,0.0,3,0.0
312680,2015,0.0,2,0.0
312680,2016,0.0,1,0.0
312680,2018,0.0,1,0.0
312680,2019,1.0,3,0.3333333333333333
312690,2012,0.0,4,0.0
312690,2013,0.0,3,0.0
312690,2014,1.0,6,0.16666666666666666
312690,2015,1.0,3,0.3333333333333333
312690,2016,0.0,2,0.0
312690,2017,1.0,4,0.25
312690,2018,4.0,5,0.8
312690,2019,1.0,3,0.3333333333333333
312695,2014,0.0,2,0.0
312695,2016,0.0,1,0.0
312695,2017,0.0,1,0.0
312695,2018,0.0,3,0.0
312695,2019,0.0,1,0.0
312700,2012,1.0,3,0.3333333333333333
312700,2013,3.0,5,0.6
312700,2014,1.0,7,0.14285714285714285
312700,2015,2.0,4,0.5
312700,2016,4.0,4,1.0
312700,2017,0.0,1,0.0
312700,2018,0.0,2,0.0
312700,2019,1.0,3,0.3333333333333333
312705,2012,0.0,2,0.0
312705,2013,0.0,2,0.0
312705,2016,0.0,1,0.0
312705,2017,0.0,1,0.0
312707,2013,5.0,6,0.8333333333333334
312707,2014,0.0,3,0.0
312707,2015,0.0,3,0.0
312707,2016,1.0,1,1.0
312707,2017,4.0,6,0.6666666666666666
312707,2018,0.0,2,0.0
312707,2019,0.0,2,0.0
312710,2012,6.0,18,0.3333333333333333
312710,2013,5.0,27,0.18518518518518517
312710,2014,2.0,22,0.09090909090909091
312710,2015,13.0,19,0.6842105263157895
312710,2016,21.0,25,0.84
312710,2017,9.0,23,0.391304347826087
312710,2018,14.0,20,0.7
312710,2019,7.0,17,0.4117647058823529
312720,2012,0.0,1,0.0
312720,2016,0.0,1,0.0
312720,2017,0.0,1,0.0
312720,2018,0.0,1,0.0
312720,2019,0.0,1,0.0
312730,2012,0.0,1,0.0
312730,2013,0.0,4,0.0
312730,2014,2.0,3,0.6666666666666666
312730,2015,0.0,8,0.0
312730,2016,0.0,1,0.0
312730,2017,0.0,2,0.0
312730,2018,1.0,2,0.5
312730,2019,1.0,2,0.5
312733,2012,2.0,2,1.0
312733,2014,2.0,2,1.0
312733,2015,3.0,3,1.0
312733,2016,1.0,1,1.0
312733,2017,1.0,2,0.5
312733,2018,0.0,1,0.0
312733,2019,0.0,1,0.0
312735,2013,0.0,1,0.0
312735,2014,1.0,1,1.0
312735,2015,1.0,1,1.0
312735,2017,0.0,2,0.0
312735,2018,0.0,1,0.0
312737,2013,0.0,1,0.0
312737,2015,0.0,1,0.0
312737,2017,0.0,1,0.0
312737,2018,2.0,2,1.0
312737,2019,0.0,1,0.0
312738,2012,2.0,2,1.0
312738,2014,1.0,1,1.0
312738,2015,1.0,2,0.5
312738,2016,0.0,1,0.0
312738,2017,1.0,3,0.3333333333333333
312738,2019,1.0,2,0.5
312740,2012,1.0,1,1.0
312740,2014,1.0,1,1.0
312740,2015,2.0,2,1.0
312740,2016,0.0,1,0.0
312740,2017,1.0,2,0.5
312740,2018,2.0,2,1.0
312740,2019,0.0,1,0.0
312750,2012,0.0,1,0.0
312750,2013,1.0,1,1.0
312750,2014,0.0,1,0.0
312750,2017,0.0,1,0.0
312750,2018,2.0,4,0.5
312760,2012,0.0,1,0.0
312760,2013,0.0,4,0.0
312760,2014,0.0,3,0.0
312760,2015,0.0,2,0.0
312760,2016,0.0,1,0.0
312760,2017,0.0,3,0.0
312760,2019,0.0,4,0.0
312770,2012,86.0,96,0.8958333333333334
312770,2013,101.0,108,0.9351851851851852
312770,2014,85.0,95,0.8947368421052632
312770,2015,100.0,110,0.9090909090909091
312770,2016,91.0,98,0.9285714285714286
312770,2017,96.0,98,0.9795918367346939
312770,2018,83.0,89,0.9325842696629213
312770,2019,88.0,96,0.9166666666666666
312780,2012,1.0,1,1.0
312780,2013,1.0,2,0.5
312780,2014,5.0,5,1.0
312780,2015,4.0,4,1.0
312780,2016,8.0,11,0.7272727272727273
312780,2017,0.0,1,0.0
312780,2018,1.0,3,0.3333333333333333
312780,2019,1.0,6,0.16666666666666666
312800,2012,2.0,11,0.18181818181818182
312800,2013,14.0,16,0.875
312800,2014,7.0,9,0.7777777777777778
312800,2015,6.0,9,0.6666666666666666
312800,2016,8.0,12,0.6666666666666666
312800,2017,6.0,8,0.75
312800,2018,8.0,9,0.8888888888888888
312800,2019,3.0,11,0.2727272727272727
312810,2012,4.0,5,0.8
312810,2013,1.0,2,0.5
312810,2014,1.0,4,0.25
312810,2015,1.0,4,0.25
312810,2016,0.0,2,0.0
312810,2017,0.0,2,0.0
312810,2018,0.0,4,0.0
312810,2019,0.0,6,0.0
312820,2012,0.0,2,0.0
312820,2013,0.0,4,0.0
312820,2014,1.0,3,0.3333333333333333
312820,2015,0.0,4,0.0
312820,2016,0.0,3,0.0
312820,2017,0.0,5,0.0
312820,2018,0.0,5,0.0
312825,2013,1.0,1,1.0
312825,2015,2.0,2,1.0
312825,2016,2.0,2,1.0
312825,2017,0.0,2,0.0
312825,2019,0.0,1,0.0
312830,2012,4.0,4,1.0
312830,2013,7.0,8,0.875
312830,2014,5.0,7,0.7142857142857143
312830,2015,6.0,8,0.75
312830,2016,5.0,5,1.0
312830,2017,0.0,4,0.0
312830,2018,1.0,3,0.3333333333333333
312830,2019,1.0,5,0.2
312840,2012,1.0,6,0.16666666666666666
312840,2013,0.0,2,0.0
312840,2014,1.0,8,0.125
312840,2015,1.0,4,0.25
312840,2016,1.0,4,0.25
312840,2017,0.0,1,0.0
312840,2018,0.0,3,0.0
312840,2019,0.0,4,0.0
312850,2013,1.0,1,1.0
312850,2014,1.0,2,0.5
312850,2015,0.0,1,0.0
312850,2016,1.0,1,1.0
312850,2017,1.0,1,1.0
312850,2018,1.0,1,1.0
312850,2019,1.0,1,1.0
312860,2012,2.0,3,0.6666666666666666
312860,2013,1.0,4,0.25
312860,2014,0.0,1,0.0
312860,2015,1.0,2,0.5
312860,2016,1.0,1,1.0
312860,2017,2.0,5,0.4
312860,2018,1.0,3,0.3333333333333333
312860,2019,3.0,3,1.0
312870,2012,11.0,12,0.9166666666666666
312870,2013,23.0,26,0.8846153846153846
312870,2014,8.0,9,0.8888888888888888
312870,2015,8.0,17,0.47058823529411764
312870,2016,15.0,18,0.8333333333333334
312870,2017,0.0,13,0.0
312870,2018,2.0,16,0.125
312870,2019,4.0,15,0.26666666666666666
312880,2012,0.0,1,0.0
312880,2013,2.0,4,0.5
312880,2015,1.0,1,1.0
312880,2016,0.0,2,0.0
312880,2017,0.0,1,0.0
312880,2018,0.0,1,0.0
312880,2019,0.0,4,0.0
312890,2013,1.0,2,0.5
312890,2015,1.0,2,0.5
312890,2016,1.0,2,0.5
312890,2018,2.0,3,0.6666666666666666
312890,2019,3.0,3,1.0
312900,2012,0.0,3,0.0
312900,2013,0.0,2,0.0
312900,2014,0.0,1,0.0
312900,2015,0.0,1,0.0
312900,2016,0.0,4,0.0
312900,2017,0.0,1,0.0
312900,2018,2.0,4,0.5
312900,2019,0.0,1,0.0
312910,2012,2.0,3,0.6666666666666666
312910,2013,2.0,3,0.6666666666666666
312910,2014,0.0,2,0.0
312910,2015,0.0,1,0.0
312910,2016,1.0,1,1.0
312910,2018,1.0,2,0.5
312910,2019,1.0,1,1.0
312920,2012,2.0,3,0.6666666666666666
312920,2013,0.0,3,0.0
312920,2015,1.0,2,0.5
312920,2016,2.0,2,1.0
312920,2017,1.0,3,0.3333333333333333
312920,2018,2.0,3,0.6666666666666666
312920,2019,0.0,2,0.0
312930,2012,5.0,5,1.0
312930,2013,5.0,5,1.0
312930,2014,4.0,4,1.0
312930,2015,1.0,1,1.0
312930,2016,4.0,4,1.0
312930,2017,1.0,1,1.0
312930,2018,3.0,4,0.75
312930,2019,1.0,3,0.3333333333333333
312940,2012,0.0,4,0.0
312940,2013,1.0,3,0.3333333333333333
312940,2014,1.0,6,0.16666666666666666
312940,2015,2.0,2,1.0
312940,2016,1.0,1,1.0
312940,2017,2.0,4,0.5
312940,2018,0.0,2,0.0
312940,2019,1.0,4,0.25
312950,2012,3.0,8,0.375
312950,2013,0.0,8,0.0
312950,2014,3.0,9,0.3333333333333333
312950,2015,3.0,8,0.375
312950,2016,5.0,7,0.7142857142857143
312950,2017,1.0,5,0.2
312950,2018,0.0,9,0.0
312950,2019,1.0,5,0.2
312960,2012,0.0,2,0.0
312960,2013,0.0,1,0.0
312960,2014,0.0,2,0.0
312960,2015,4.0,5,0.8
312960,2016,1.0,6,0.16666666666666666
312960,2018,0.0,6,0.0
312960,2019,0.0,2,0.0
312965,2012,0.0,1,0.0
312965,2013,1.0,3,0.3333333333333333
312965,2014,1.0,1,1.0
312965,2015,1.0,2,0.5
312965,2016,0.0,2,0.0
312965,2018,0.0,1,0.0
312965,2019,0.0,2,0.0
312970,2012,4.0,5,0.8
312970,2013,2.0,2,1.0
312970,2014,0.0,4,0.0
312970,2015,0.0,5,0.0
312970,2016,0.0,1,0.0
312970,2017,0.0,3,0.0
312970,2018,0.0,1,0.0
312970,2019,0.0,3,0.0
312980,2012,16.0,72,0.2222222222222222
312980,2013,2.0,41,0.04878048780487805
312980,2014,10.0,56,0.17857142857142858
312980,2015,10.0,63,0.15873015873015872
312980,2016,7.0,59,0.11864406779661017
312980,2017,10.0,50,0.2
312980,2018,19.0,43,0.4418604651162791
312980,2019,21.0,58,0.3620689655172414
312990,2012,0.0,1,0.0
312990,2013,0.0,1,0.0
312990,2014,1.0,2,0.5
312990,2017,1.0,1,1.0
313000,2012,0.0,1,0.0
313000,2013,1.0,1,1.0
313000,2014,0.0,1,0.0
313000,2015,1.0,1,1.0
313000,2016,0.0,1,0.0
313000,2017,1.0,2,0.5
313005,2012,0.0,5,0.0
313005,2013,0.0,3,0.0
313005,2014,1.0,4,0.25
313005,2015,1.0,4,0.25
313005,2016,1.0,2,0.5
313005,2017,1.0,6,0.16666666666666666
313005,2018,0.0,7,0.0
313005,2019,0.0,3,0.0
313010,2012,4.0,19,0.21052631578947367
313010,2013,4.0,19,0.21052631578947367
313010,2014,0.0,15,0.0
313010,2015,0.0,9,0.0
313010,2016,2.0,8,0.25
313010,2017,2.0,12,0.16666666666666666
313010,2018,0.0,9,0.0
313010,2019,1.0,10,0.1
313020,2012,1.0,3,0.3333333333333333
313020,2013,0.0,2,0.0
313020,2014,2.0,4,0.5
313020,2015,2.0,4,0.5
313020,2016,1.0,1,1.0
313020,2017,3.0,3,1.0
313020,2019,0.0,2,0.0
313030,2012,0.0,1,0.0
313030,2013,2.0,3,0.6666666666666666
313030,2014,2.0,4,0.5
313030,2015,0.0,1,0.0
313030,2016,3.0,4,0.75
313030,2017,2.0,2,1.0
313030,2019,4.0,4,1.0
313040,2012,0.0,3,0.0
313040,2014,0.0,1,0.0
313040,2015,3.0,3,1.0
313040,2016,0.0,2,0.0
313040,2017,0.0,3,0.0
313040,2019,2.0,4,0.5
313050,2012,0.0,2,0.0
313050,2013,0.0,4,0.0
313050,2014,0.0,5,0.0
313050,2015,1.0,2,0.5
313050,2016,2.0,4,0.5
313050,2017,0.0,3,0.0
313050,2018,1.0,5,0.2
313050,2019,2.0,10,0.2
313055,2012,4.0,4,1.0
313055,2013,4.0,4,1.0
313055,2014,3.0,3,1.0
313055,2015,4.0,4,1.0
313055,2016,0.0,4,0.0
313055,2017,1.0,1,1.0
313055,2019,3.0,3,1.0
313060,2012,1.0,4,0.25
313060,2013,1.0,2,0.5
313060,2014,1.0,1,1.0
313060,2015,1.0,1,1.0
313060,2016,1.0,1,1.0
313060,2017,1.0,1,1.0
313060,2018,1.0,1,1.0
313060,2019,0.0,2,0.0
313065,2013,1.0,1,1.0
313065,2014,0.0,1,0.0
313065,2016,3.0,3,1.0
313065,2017,1.0,2,0.5
313065,2018,0.0,2,0.0
313065,2019,0.0,1,0.0
313070,2014,1.0,2,0.5
313070,2015,4.0,5,0.8
313070,2016,1.0,4,0.25
313070,2017,0.0,2,0.0
313070,2018,2.0,3,0.6666666666666666
313070,2019,2.0,2,1.0
313080,2013,0.0,2,0.0
313080,2014,0.0,1,0.0
313080,2015,0.0,1,0.0
313080,2019,0.0,2,0.0
313090,2012,5.0,7,0.7142857142857143
313090,2013,3.0,6,0.5
313090,2014,6.0,7,0.8571428571428571
313090,2015,3.0,8,0.375
313090,2016,8.0,8,1.0
313090,2017,3.0,3,1.0
313090,2018,3.0,4,0.75
313090,2019,3.0,6,0.5
313100,2012,0.0,1,0.0
313100,2013,0.0,2,0.0
313100,2014,0.0,5,0.0
313100,2015,0.0,4,0.0
313100,2016,0.0,4,0.0
313100,2017,0.0,1,0.0
313100,2018,0.0,2,0.0
313100,2019,0.0,1,0.0
313110,2012,0.0,2,0.0
313110,2013,0.0,1,0.0
313110,2014,0.0,5,0.0
313110,2015,1.0,6,0.16666666666666666
313110,2016,1.0,3,0.3333333333333333
313110,2017,0.0,1,0.0
313110,2018,0.0,1,0.0
313110,2019,0.0,1,0.0
313115,2012,6.0,6,1.0
313115,2013,2.0,2,1.0
313115,2014,8.0,9,0.8888888888888888
313115,2015,4.0,4,1.0
313115,2016,7.0,8,0.875
313115,2017,7.0,7,1.0
313115,2018,2.0,4,0.5
313115,2019,4.0,6,0.6666666666666666
313120,2012,8.0,8,1.0
313120,2013,3.0,4,0.75
313120,2014,5.0,9,0.5555555555555556
313120,2015,5.0,5,1.0
313120,2016,3.0,4,0.75
313120,2017,10.0,11,0.9090909090909091
313120,2018,5.0,7,0.7142857142857143
313120,2019,2.0,3,0.6666666666666666
313130,2012,81.0,82,0.9878048780487805
313130,2013,66.0,69,0.9565217391304348
313130,2014,73.0,74,0.9864864864864865
313130,2015,57.0,59,0.9661016949152542
313130,2016,75.0,77,0.974025974025974
313130,2017,60.0,64,0.9375
313130,2018,54.0,58,0.9310344827586207
313130,2019,45.0,47,0.9574468085106383
313140,2013,0.0,1,0.0
313140,2014,0.0,1,0.0
313140,2015,0.0,3,0.0
313140,2016,0.0,3,0.0
313140,2017,1.0,1,1.0
313140,2018,0.0,1,0.0
313150,2012,4.0,7,0.5714285714285714
313150,2013,1.0,4,0.25
313150,2014,0.0,3,0.0
313150,2015,4.0,4,1.0
313150,2016,0.0,1,0.0
313150,2017,0.0,2,0.0
313150,2018,1.0,1,1.0
313150,2019,0.0,4,0.0
313160,2012,1.0,3,0.3333333333333333
313160,2014,0.0,2,0.0
313160,2015,0.0,1,0.0
313160,2016,0.0,1,0.0
313160,2017,1.0,1,1.0
313160,2018,0.0,3,0.0
313160,2019,0.0,1,0.0
313170,2012,22.0,31,0.7096774193548387
313170,2013,43.0,47,0.9148936170212766
313170,2014,34.0,36,0.9444444444444444
313170,2015,38.0,49,0.7755102040816326
313170,2016,29.0,34,0.8529411764705882
313170,2017,10.0,33,0.30303030303030304
313170,2018,14.0,32,0.4375
313170,2019,18.0,34,0.5294117647058824
313180,2012,0.0,3,0.0
313180,2013,2.0,5,0.4
313180,2014,2.0,7,0.2857142857142857
313180,2015,0.0,1,0.0
313180,2016,1.0,4,0.25
313180,2017,0.0,2,0.0
313180,2018,2.0,5,0.4
313180,2019,1.0,3,0.3333333333333333
313190,2012,10.0,16,0.625
313190,2013,1.0,12,0.08333333333333333
313190,2014,7.0,19,0.3684210526315789
313190,2015,0.0,10,0.0
313190,2016,9.0,14,0.6428571428571429
313190,2017,8.0,16,0.5
313190,2018,11.0,16,0.6875
313190,2019,7.0,12,0.5833333333333334
313200,2012,2.0,2,1.0
313200,2013,1.0,1,1.0
313200,2016,1.0,1,1.0
313200,2017,1.0,2,0.5
313200,2018,1.0,3,0.3333333333333333
313200,2019,0.0,1,0.0
313210,2012,6.0,6,1.0
313210,2013,7.0,12,0.5833333333333334
313210,2014,3.0,5,0.6
313210,2015,6.0,9,0.6666666666666666
313210,2016,4.0,6,0.6666666666666666
313210,2017,1.0,2,0.5
313210,2018,0.0,9,0.0
313210,2019,0.0,8,0.0
313220,2012,1.0,2,0.5
313220,2013,0.0,2,0.0
313220,2014,0.0,3,0.0
313220,2015,1.0,3,0.3333333333333333
313220,2016,1.0,1,1.0
313220,2017,3.0,5,0.6
313220,2018,4.0,6,0.6666666666666666
313220,2019,2.0,5,0.4
313230,2012,0.0,12,0.0
313230,2013,1.0,4,0.25
313230,2014,0.0,4,0.0
313230,2015,0.0,4,0.0
313230,2016,0.0,8,0.0
313230,2017,0.0,3,0.0
313230,2018,0.0,8,0.0
313230,2019,0.0,8,0.0
313240,2012,26.0,29,0.896551724137931
313240,2013,22.0,25,0.88
313240,2014,17.0,22,0.7727272727272727
313240,2015,16.0,20,0.8
313240,2016,25.0,28,0.8928571428571429
313240,2017,14.0,15,0.9333333333333333
313240,2018,28.0,28,1.0
313240,2019,24.0,28,0.8571428571428571
313250,2012,0.0,8,0.0
313250,2013,2.0,11,0.18181818181818182
313250,2014,0.0,6,0.0
313250,2015,1.0,7,0.14285714285714285
313250,2016,0.0,6,0.0
313250,2017,2.0,12,0.16666666666666666
313250,2018,0.0,3,0.0
313250,2019,0.0,5,0.0
313260,2012,3.0,4,0.75
313260,2014,1.0,1,1.0
313260,2015,2.0,2,1.0
313260,2017,0.0,3,0.0
313260,2018,0.0,2,0.0
313270,2012,0.0,5,0.0
313270,2013,3.0,17,0.17647058823529413
313270,2014,0.0,10,0.0
313270,2015,0.0,11,0.0
313270,2016,1.0,9,0.1111111111111111
313270,2017,1.0,9,0.1111111111111111
313270,2018,0.0,7,0.0
313270,2019,0.0,5,0.0
313280,2014,0.0,2,0.0
313280,2016,0.0,2,0.0
313280,2017,0.0,1,0.0
313280,2018,1.0,1,1.0
313290,2012,1.0,3,0.3333333333333333
313290,2013,1.0,3,0.3333333333333333
313290,2014,0.0,2,0.0
313290,2015,0.0,4,0.0
313290,2016,1.0,7,0.14285714285714285
313290,2017,0.0,1,0.0
313290,2018,0.0,2,0.0
313290,2019,0.0,2,0.0
313300,2012,0.0,4,0.0
313300,2013,0.0,4,0.0
313300,2014,0.0,3,0.0
313300,2015,2.0,3,0.6666666666666666
313300,2016,5.0,6,0.8333333333333334
313300,2017,1.0,3,0.3333333333333333
313300,2018,1.0,5,0.2
313300,2019,0.0,3,0.0
313310,2012,4.0,5,0.8
313310,2013,0.0,4,0.0
313310,2014,0.0,6,0.0
313310,2015,2.0,6,0.3333333333333333
313310,2016,2.0,3,0.6666666666666666
313310,2017,0.0,2,0.0
313310,2018,2.0,5,0.4
313310,2019,0.0,3,0.0
313320,2012,2.0,6,0.3333333333333333
313320,2013,2.0,3,0.6666666666666666
313320,2014,0.0,4,0.0
313320,2015,0.0,4,0.0
313320,2016,0.0,2,0.0
313320,2017,0.0,6,0.0
313320,2018,3.0,6,0.5
313320,2019,4.0,4,1.0
313330,2012,1.0,15,0.06666666666666667
313330,2013,4.0,10,0.4
313330,2014,6.0,11,0.5454545454545454
313330,2015,7.0,11,0.6363636363636364
313330,2016,11.0,13,0.8461538461538461
313330,2017,2.0,5,0.4
313330,2018,3.0,10,0.3
313330,2019,4.0,6,0.6666666666666666
313340,2012,2.0,5,0.4
313340,2013,1.0,4,0.25
313340,2014,1.0,3,0.3333333333333333
313340,2015,1.0,4,0.25
313340,2016,7.0,8,0.875
313340,2017,2.0,4,0.5
313340,2018,2.0,4,0.5
313340,2019,0.0,1,0.0
313350,2012,1.0,11,0.09090909090909091
313350,2013,5.0,7,0.7142857142857143
313350,2014,2.0,6,0.3333333333333333
313350,2015,7.0,9,0.7777777777777778
313350,2016,3.0,4,0.75
313350,2017,5.0,6,0.8333333333333334
313350,2018,3.0,9,0.3333333333333333
313350,2019,1.0,6,0.16666666666666666
313360,2013,0.0,3,0.0
313360,2014,0.0,5,0.0
313360,2015,0.0,2,0.0
313360,2016,0.0,6,0.0
313360,2017,2.0,3,0.6666666666666666
313360,2018,1.0,3,0.3333333333333333
313360,2019,0.0,1,0.0
313370,2012,4.0,6,0.6666666666666666
313370,2013,0.0,3,0.0
313370,2014,0.0,3,0.0
313370,2015,4.0,6,0.6666666666666666
313370,2016,5.0,8,0.625
313370,2017,1.0,1,1.0
313370,2018,2.0,3,0.6666666666666666
313370,2019,5.0,6,0.8333333333333334
313375,2012,0.0,6,0.0
313375,2013,1.0,2,0.5
313375,2014,0.0,5,0.0
313375,2015,1.0,2,0.5
313375,2016,0.0,5,0.0
313375,2017,0.0,2,0.0
313375,2018,0.0,5,0.0
313375,2019,0.0,3,0.0
313380,2012,15.0,28,0.5357142857142857
313380,2013,19.0,37,0.5135135135135135
313380,2014,25.0,38,0.6578947368421053
313380,2015,20.0,35,0.5714285714285714
313380,2016,31.0,44,0.7045454545454546
313380,2017,24.0,32,0.75
313380,2018,12.0,25,0.48
313380,2019,18.0,27,0.6666666666666666
313390,2012,1.0,1,1.0
313390,2013,0.0,1,0.0
313390,2014,0.0,4,0.0
313390,2015,0.0,2,0.0
313390,2016,0.0,4,0.0
313390,2017,1.0,3,0.3333333333333333
313390,2018,0.0,1,0.0
313390,2019,0.0,6,0.0
313400,2012,0.0,6,0.0
313400,2013,0.0,7,0.0
313400,2014,1.0,4,0.25
313400,2015,0.0,3,0.0
313400,2016,5.0,7,0.7142857142857143
313400,2017,2.0,4,0.5
313400,2018,0.0,4,0.0
313400,2019,0.0,3,0.0
313410,2012,1.0,2,0.5
313410,2013,2.0,3,0.6666666666666666
313410,2014,1.0,4,0.25
313410,2015,0.0,1,0.0
313410,2016,1.0,2,0.5
313410,2017,1.0,2,0.5
313410,2018,1.0,3,0.3333333333333333
313410,2019,0.0,4,0.0
313420,2012,27.0,34,0.7941176470588235
313420,2013,27.0,32,0.84375
313420,2014,17.0,32,0.53125
313420,2015,22.0,44,0.5
313420,2016,27.0,29,0.9310344827586207
313420,2017,25.0,38,0.6578947368421053
313420,2018,28.0,33,0.8484848484848485
313420,2019,30.0,34,0.8823529411764706
313430,2012,0.0,4,0.0
313430,2013,0.0,1,0.0
313430,2014,0.0,2,0.0
313430,2015,0.0,1,0.0
313430,2016,2.0,4,0.5
313430,2017,0.0,2,0.0
313430,2018,0.0,4,0.0
313430,2019,0.0,1,0.0
313440,2012,1.0,8,0.125
313440,2013,5.0,15,0.3333333333333333
313440,2014,4.0,17,0.23529411764705882
313440,2015,12.0,15,0.8
313440,2016,11.0,16,0.6875
313440,2017,6.0,12,0.5
313440,2018,3.0,11,0.2727272727272727
313440,2019,2.0,13,0.15384615384615385
313450,2012,0.0,1,0.0
313450,2013,0.0,1,0.0
313450,2014,0.0,3,0.0
313450,2015,0.0,2,0.0
313450,2017,2.0,5,0.4
313450,2018,0.0,1,0.0
313450,2019,0.0,4,0.0
313460,2012,1.0,5,0.2
313460,2013,1.0,7,0.14285714285714285
313460,2014,1.0,4,0.25
313460,2015,1.0,7,0.14285714285714285
313460,2016,1.0,5,0.2
313460,2017,0.0,4,0.0
313460,2018,0.0,5,0.0
313460,2019,1.0,7,0.14285714285714285
313470,2012,0.0,2,0.0
313470,2014,1.0,6,0.16666666666666666
313470,2015,3.0,3,1.0
313470,2016,4.0,4,1.0
313470,2017,4.0,5,0.8
313470,2018,1.0,3,0.3333333333333333
